,class,text
6184,sarc,"['tell', 'us', 'steve', 'youve', 'thoroughly', 'snowed', 'gop', 'hows', 'the', 'weather', 'cloudcuckooland']"
6185,sarc,"['let', 'return', 'kindness', 'the', 'correct', 'spelling', '>', 'especially']"
6186,sarc,"['hold', 'responsible', 'forcing', 'people', 'stay', 'convention', 'center', 'to', 'die', 'lem', 'guess', 'held', 'criminally', 'negligent', 'im', 'sure', 'the', '``', 'bipartisan', ""''"", 'commission', 'find', 'who', 'responsible', 'hold', 'accountable']"
6187,sarc,"['thus', 'admit', 'you', 'would', 'prefer', 'ignorance', 'knowledge', 'sad']"
6188,sarc,"['ah', 'freedom', 'speech', 'many', 'limitations', 'since', 'liberals', 'opposed', 'american', 'principles', 'speech', 'considered', 'treasonous', 'country', 'can', 'survive', 'allows', 'to', 'be', 'undermined', 'lincoln', 'went', 'to', 'preserve', 'country', 'the', 'things', 'making', 'liberals', 'illegal']"
6189,sarc,"['attitude', 'mean', 'attitude', 'towards', 'great', 'satan', 'the', 'zionist', 'jews', 'subjegating', 'fellow', 'muslims', 'palestinians']"
6190,sarc,"['well', '``', 'you', ""''"", 'resided', 'countries', 'like', 'france', 'brittain', 'sweden', 'norway', 'germany', 'ireland', 'botswana', 'china', 'etc', 'etc', ';', 'yes', 'racists', 'back', 'then']"
6191,sarc,"['contradict', 'thank', 'acknowledging', 'know', 'what', 'im', 'talking', 'i', 'call', 'questioning', 'you', 'call', 'it', 'wrangling', 'youve', 'coherent', 'thoughts']"
6192,sarc,"['could', 'still', 'call', 'home', 'he', 'needs', 'someone', 'raised', 'dead', ':', 'god', 'sacrifices', 'get', 'hes', 'still', 'obedient']"
6193,sarc,"['read', 'thought', 'two', 'ways', 'i', 'could', 'describe', ':', '1', 'you', 'are', 'poorly', 'read', 'history', '2', 'dont', 'you', 'give', 'damn', 'born', 'point', 'defenseless', 'little', 'child', 'become', 'second', 'in', 'concerns', 'the', 'unborn', 'im', 'intrigued', 'i', 'really']"
6194,sarc,"['wow', 'emoticonxwow', 'emoticonxdonno', 'dont', 'even', 'know', 'start', 'one', 'waxy']"
6195,sarc,"['wasnt', 'boy', 'clinton', 'that', 'screwed', 'intern', 'mayor', 'sam', 'adams', 'portland', 'screwed', '17', 'year', 'old', 'intern', 'wait', 'it', 'couldnt', 'adams', 'that', 'intern', 'was', 'a', 'boy', 'emoticonxrolleyes']"
6196,sarc,"['im', 'sure', 'response', 'could', 'yknow', 'gods', 'real', 'xxx', 'sometimes', 'besides', 'think', 'used', 'uber-complex', 'biochemical', 'engineering', 'skills', 'create', 'the', 'prions', 'responsible', 'ffi', 'anyway']"
6197,sarc,"['sorry', 'busy', 'looking', 'base21', 'source', 'one', 'post', 'your', 'article', 'i', 'figured', 'someone', 'made', 'article', 'hey', 'according', 'pncww3', 'i', 'dont', 'like', 'the', 'people', 'put', 'the', 'information', 'the', 'state', 'dept', 'website', 'i', 'dont', 'to', 'believe', 'it', 'thats', 'according', 'to']"
6198,sarc,"['says', 'one', 'calls', 'everyone', 'who', 'disagrees', 'politics', '``', 'bush', 'hater', ""''"", 'cowardly', 'runs', 'away', 'emoticonxrolleyes']"
6199,sarc,"['posted', 'lays', '4', 'conventions', 'read', 'questions', 'will', 'answered', 'i', 'cant', 'read', 'it', 'you', 'ya', 'know']"
6200,sarc,"['im', 'quixotic', 'think', 'ill', 'figure', 'reason', 'live']"
6201,sarc,"['brave', 'words', 'next', 'theyll', 'limiting', 'free', 'speech', 'oh', 'wait', 'done', 'already']"
6202,sarc,"['guess', 'since', 'said', 'must', 'true', 'poor', 'daewoo', 'remember', 'whiners', 'point', 'logic', 'fallacies', 'like', 'ad', 'hominem', 'argument', 'dismissal']"
6203,sarc,"['know', 'bush', 'lets', 'cheney', 'run', 'governmentoh', 'yeah', 'thats', 'right', 'cnncbs', 'told', 'you', 'you', 'knock', 'one', 'the', 'greatest', 'minds', 'country', 'has', 'bad', 'heart', 'cant', 'stand', 'long', 'periods', 'of', 'time', 'a', 'goober', 'so', 'guess', 'stephen', 'hawking', 'die', 'huh']"
6204,sarc,"['unless', 'provide', 'credible', 'evidence', 'reason', 'think', 'whacked', 'non', 'degree', 'holding', 'super', 'big', 'super', 'straight', 'cool', 'spot', 'guy', 'said', 'doesnt', 'mean', 'anyone', 'gon', 'na', 'buy']"
6205,sarc,"['think', 'pedophilia', 'disorder', 'opposed', 'illness', 'id', 'to', 'look', 'back', 'psychology', 'books', 'i', 'define', 'illness', 'well', 'i', 'have', 'a', 'contexts', 'fluobvious', 'illness', 'christians', 'feel', 'sin', 'is', 'an', '``', 'illness', ""''"", 'that', 'sense', 'rather', 'ill', ':', 'as', 'for', 'wrongsame', 'deal']"
6206,sarc,"['well', 'apparently', 'read', 'you', 'apparently', 'chosen', 'read', '-', 'accept', '-', 'says', 'much']"
6207,sarc,"['usual', 'shoot', 'lip', 'illusion', 'perfection', 'however', 'i', 'convinced', 'as', 'long', 'as', 'you', 'live', 'i', 'never', 'the', 'dumbest', 'man', 'earth']"
6208,sarc,"['sounds', 'like', 'phunting', 'would', 'made', 'good', 'german', '1930s']"
6209,sarc,"['mr', 'rodgers', 'pedophile', 'big', 'bird', 'was', 'a', 'flamer', ';']"
6210,sarc,"['oh', 'goody', 'youre', 'asking', 'to-do', 'list', 'im', 'real', 'good', 'give', 'a', 'bit', 'put', 'one', 'together', 'emoticonxangel']"
6211,sarc,"['yes', 'people', 'jumping', 'ship', 'crying', 'shame', 'stick', 'guns', 'men', 'winning']"
6212,sarc,"['long', 'absuse', 'law', 'felt', 'threaten', 'grandmashe', 'looking', 'mean', 'anf', 'hitting', 'me', 'purseso', 'i', 'shot', 'her', 'bad', 'law']"
6213,sarc,"['heard', '``', 'the', 'one', 'true', 'bla', 'bla', 'la', ""''"", 'catholics', 'mormons', 'protestants', 'witnesses', 'oh', 'believe', 'yawn']"
6214,sarc,"['understand', 'disappointment', 'difficult', 'cure', 'someone', 'chronic', 'religious', 'delusions', 'easy', 'way', 'to', 'relieve', 'suffering', 'of', 'the', 'victim', 'really', 'work', 'hard', 'another', 'decade', 'you', 'may', 'recover', 'yet', 'best', 'of', 'luck', 'dont', 'fall', 'for', 'the', 'quacks', 'peddling', 'quick', 'cures']"
6215,sarc,"['wow', 'archie', 'way', 'suck', 'fun', 'something', 'let', 'use', 'words', ':']"
6216,sarc,"['oh', 'get', 'thats', 'permitted', 'governor', 'gidget', 'say', 'senator', 'obama', '``', 'palled', 'around', 'terrorists', ""''""]"
6217,sarc,"['ez', 'tell', 'us', 'exactly', 'mean', 'magic', 'believe', 'magic', 'ez']"
6218,sarc,"['dude', 'go', 'jack', 'god', 'somewhere', 'else', 'dont', 'need', 'to', 'see', 'emoticonxkill']"
6219,sarc,"['whats', 'mississippis', 'problem', 'must', 'run', 'a-holes', 'they', 'forgotten']"
6220,sarc,"['wouldnt', 'know', 'irony', 'dropped', 'toe', ':']"
6221,sarc,"['hey', 'im', 'joisey', 'youz', 'guys', 'better', 'watch', 'say', 'us', 'youll', 'sleeping', 'fishes', 'emoticonxkill']"
6222,sarc,"['rants', 'obsessive-compulsive', 'dont', 'insult', 'every', 'post', 'you', 'whats', 'you', 'major', 'problem', 'perhaps', 'you', 'need', 'go', 'pray']"
6223,sarc,"['archie', 'youre', 'one', 'westboro', 'baptist', 'chuch', 'types', 'you', 'dont', 'buy', 'stuff', 'god', 'hates', 'army', 'god', 'hates', 'america', 'you']"
6224,sarc,"['amusing', 'coming', 'someone', 'falsely', 'claimed', 'another', 'user', 'misused', 'term', '``', 'light', 'year', ""''"", 'ignorant', 'explain', 'argument', 'require', 'exactly', 'i', 'said', ':', 'god', 'operated', 'the', 'named', 'light', 'sources', 'different', 'set', 'physical', 'laws', 'removed', 'evidence', 'of', 'existence', 'meld', 'the', 'current', 'set', 'of', 'physical', 'laws', 'that', 'know', 'not', 'support', 'young', 'earth', 'creationism', 'im', 'betting', 'dont', 'even', 'understand', 'your', 'original', 'argument', 'prove', 'wrong', 'explain', 'how', 'does', 'not', 'result', 'god', 'a', 'liar']"
6225,sarc,"['really', 'dont', 'go', 'start', 'randomly', 'hurting', 'and', 'killing', 'people', 'and', 'see', 'far', 'argument', 'gets', 'you', 'court']"
6226,sarc,"['somehow', 'think', 'people', 'going', 'lot', 'comfortable', 'kids', 'seeing', 'people', 'african', 'atire', 'with', 'long', 'hair', 'with', 'scantily-dressed', 'topless', 'people', 'simulating', 'sex', 'acts', 'emoticonxrolleyes']"
6227,sarc,"['open', 'thread', 'topic', 'you', 'please', 'long', 'as', 'you', 'dont', 'presume', 'know', 'stand', 'proper', 'title', 'would', '``', 'jim', 'morally', 'bankrupt', ""''"", 'mother', 'know', 'you', 'beat', 'your', 'wife']"
6228,sarc,"['hermeneutics', ':', 'three', 'dollar', 'word', 'worth', 'a', 'plugged', 'nickle', 'shake', 'hermeneutics', 'tree', 'liberal', 'christians', 'fall', '--', 'anyway', '--', 'the', 'last', 'bastion', 'the', 'final', 'trench', 'stubborn', 'faith', 'and', 'a', 'free', 'mind', 'heres', 'the', 'recipe', 'practicing', 'hermeneutics', 'a', 'fanciful', 'word', 'for', 'interpretation', ':', 'put', 'pan', 'sprinkle', 'heavily', 'liberal', 'interpretation', 'flip', '180', 'degrees', 'and', 'serve', 'immediately', 'anyone', 'knows', 'theyre', 'fed']"
6229,sarc,"['resort', 'bible', 'whatever', 'way', 'convenient', 'to', 'you', 'want', 'to', 'say', 'just', 'like', 'fundies', 'zardoz', 'the', 'problem', 'is', 'you', 'play', 'devils', 'advocate', 'you', 'like', 'to', 'do', 'you', 'take', 'fundie', 'approach', 'toward', 'the', 'scriptures', 'in', 'fact', 'youre', 'often', 'fundamentalist', 'in', 'the', 'way', 'you', 'approach', 'scripture', 'fundamentalists', 'youd', 'make', 'a', 'good', 'fundie', 'the', 'best', 'suppose']"
6230,sarc,"['know', 'ill', 'hold', 'ball', 'ill', 'run', 'and', 'kick']"
6231,sarc,"['got', 'watch', 'sneer', 'smear', 'channel', 'rachel', 'maddow', 'frothing', 'mouth', 'and', 'nose']"
6232,sarc,"['nothing', 'wrong', 'spelling', 'actually', 'wrote', 'out', 'verse', 'since', 'i', 'copy', 'pasted', 'it', 'the', 'source', 'i', 'saw', 'reason', 'i', 'obviously', 'mistakenly', 'figured', 'you', 'could', 'figure', 'out', 'book', 'it', 'taken', 'from', 'sorry', 'emoticonxrolleyes', 'blue', 'letter', 'bible', '-', 'book', 'joshua', '24', 'nkjv', '-', 'new', 'king', 'james', 'version']"
6233,sarc,"['would', 'argue', 'i', 'would', 'need', 'introduce', 'subjectivism', 'argument', 'lolemoticonxcensored']"
6234,sarc,"['like', 'said', 'op', 'the', 'talk', 'violence', 'comes', 'the', 'left', ':', 'got', 'ta', 'love', '``', 'new', 'economy', ""''"", 'done', 'calpers', 'emoticonxbouncer', 'doubt', 'teabaggers', 'approved', ';']"
6235,sarc,"['kind', 'prize', 'consecutive', 'straw-man', 'arguments', 'ask', 'seem', 'going', 'for', 'record', 'i', 'claimed', 'i', 'would', 'fix', 'problems', 'many', 'though', 'there']"
6236,sarc,"['wasnt', 'meant', 'insult', 'lets', 'form', '4473', 'instructions', 'buying', 'firearms', 'as', 'gifts']"
6237,sarc,"['wasnt', 'aware', 'hitler', 'drafted', 'women', 'emoticonxconfused', 'second', 'thought', 'i', 'doubt', 'otherwise', 'would', 'color', 'displayed', '``', 'brown', 'shirts', ""''"", ';']"
6238,sarc,"['guess', 'good', 'thing', 'i', 'wasnt', 'replying', 'andor', 'talking', 'thanks', 'input', 'noted']"
6239,sarc,"['grasp', 'concept', '``', 'consentual', ""''"", 'consentual', 'definition', '|', 'dictionarycom']"
6240,sarc,"['mother', 'marched', 'string', 'one-night', 'stands', 'bedroom', 'growing', 'would', 'ok', 'you', 'you', 'would', 'want', 'us', 'to', 'believe', 'that', 'wouldnt', 'have', 'a', 'lasting', 'effect', 'your', 'views', 'of', 'sexuality', 'and', 'relationships', 'come', 'on', 'wasnt', 'born', 'night', 'it', 'certainly', 'wasnt', 'last', 'night', 'emoticonxrolleyes']"
6241,sarc,"['losing', 'see', 'dont', 'change', 'subject', 'supporting', 'gay', 'sex', 'debauchery', 'lying', 'way', 'synonymous', 'made', 'the', 'accusation', 'back', 'different', 'words', 'are', 'much', 'miniscule', 'brain', 'cope', 'i', 'suggest', 'you', 'try', 'yelling', 'your', 'hogwash', 'street', 'corner', 'less', 'people', 'able', 'to', 'see', 'how', 'much', 'a', 'fool', 'you', 'are']"
6242,sarc,"['hmmm', 'well', 'god', 'must', 'unrighteous', 'since', '``', 'evil', 'atheists', ""''"", '-', 'tons', 'evil', 'people', '-', 'eliminated', 'happened', 'righteousness', 'necessitating', 'elimination', 'of', 'evil', 'killing', 'humans', 'well', 'guess', 'addition', 'to', 'unethical', 'and', 'easily', 'manipulated', 'god', 'also', 'terribly', 'inconsistent']"
6243,sarc,"['implying', 'majority', 'scientists', 'accept', 'evolutionary', 'theory', 'are', 'atheists', 'see', 'intent', 'ridiculous', 'that', 'you', 'are', 'forced', 'call', 'scientists', 'like', 'kenneth', 'miller', 'un-christian', 'deny', 'the', 'existence', 'of', 'theistic', 'evolutionists']"
6244,sarc,"['already', 'busted', 'mr', 'trebor', 'went', 'one', 'eye', 'come', 'back', 'something', 'other', 'generalized', 'rhetoric']"
6245,sarc,"['riddled', 'serious', 'case', 'projection', 'considering', 'fact', 'teabagging', 'hero', 'dick', 'armey', 'of', 'freedomworks', 'suckled', 'the', 'teat', 'of', 'the', 'nanny', 'states', 'taxpayer', 'subsidized', 'government', 'plans', 'entire', 'adult', 'life', 'mention', 'your', 'bailed', 'bankers', 'health', 'insurance', 'and', 'pharmaceutical', 'companies', 'your', 'real', 'tune', 'poor', 'old', 'big', 'corpo', 'the', 'whorpo', 'wants', 'his', 'bottle', 'better', 'bring', 'his', 'bottle', 'emoticonxcry', 'say', 'leave', 'him', 'his', 'crib', 'close', 'the', 'door', 'a', 'couple', 'of', 'hours', 'and', 'let', 'him', 'cry', 'out']"
6246,sarc,"['need', 'faith', 'know', 'sun', 'rise', 'tomorrow', '2', '+', '2', '4', 'or', 'to', 'know', 'that', 'you', 'drop', 'rock', 'will', 'fall', 'to', 'the', 'ground']"
6247,sarc,"['make', 'sure', 'clap', 'defense', 'gutted', 'cant', 'adequately', 'defend', 'our', 'liberty', 'turkey', 'you', 'dont', 'ounce', 'common', 'sense']"
6248,sarc,"['way', 'straight', 'group', 'could', 'meet', 'the', 'flag', 'flying', 'criteria', 'the', 'gay', 'group', 'done', 'over']"
6249,sarc,"['stick', 'bass', 'guitar', 'emoticonxrolleyes', 'break', 'stringtry', 'blame', 'clinton', ':', 'p']"
6250,sarc,"['im', 'going', 'assume', 'misunderstood', 'post', 'dont', 'think', 'you', 'idiotso', 'giving', 'you', 'benefit', 'the', 'doubt', 'let', 'retrace', 'the', 'series', 'of', 'events', 'matthew', 'stated', 'people', 'say', '``', 'believe', 'marriage', 'man', 'a', 'woman', ""''"", 'think', 'that', 'gays', 'are', 'citizens', 'i', 'returned', 'a', 'question', 'saying', '``', 'someone', 'if', '6', 'and', 'cant', 'marry', 'are', 'going', 'to', 'not', 'citizens', 'well', ""''"", 'the', 'logic', 'behind', 'that', 'question', 'is', 'not', 'to', 'say', 'that', 'gays', 'are', '6', 'year', 'olds', 'rather', 'that', 'gays', 'are', 'citizens', 'like', 'a', '6', 'yr', 'old', 'even', 'if', 'cant', 'marry', 'words', 'marriage', 'doesnt', 'make', 'you', 'a', 'citizen', 'notunless', 'you', 'think', '6yr', 'olds', 'are', 'citizens', 'as', 'well', 'trying', 'to', 'make', 'seem', 'like', 'i', 'made', 'a', 'statement', 'of', 'a', 'question', 'is', 'foolish', 'and', 'be', 'avoided']"
6251,sarc,"['represent', 'something', 'you', 'dont', 'believe', 'exists', 'doesnt', 'make', 'you', 'nihilist', ""''"", 'vee', 'beleef', 'nossing', 'lebowski', 'nossing', ""''""]"
6252,sarc,"['dont', 'show', 'squat', 'you', 'made', '30', 'houseresidence', 'claim', 'you', 'dig', 'butt', 'did', 'come', 'the', 'burden', 'of', 'substantiating', 'your', 'claim', 'to', 'you']"
6253,sarc,"['well', 'depends', 'could', 'always', 'sperm', 'donor', 'make', 'lesbian', 'couple', 'happy', ':']"
6254,sarc,"['hey', 'jack', 'case', 'missed', 'expert', 'scrutiny', 'im', 'first', 'normally', 'responding', 'pro-gay', 'argument', 'thats', 'referenced', 'in', 'great', 'many', 'posts', 'theres', 'scores', 'of', 'guys', 'defending', 'iniquity', 'given', 'time', 'look', 'at', 'last', 'twenty', 'posts', 'five', 'of', 'you', 'pro-gay', 'pundits', 'vs', 'one', 'or', 'two', 'respondents', 'seems', 'to', 'it', 'your', 'cause', 'to', 'promote', 'and', 'defend', 'just', 'like', 'seeing', 'across', 'america', 'make', 'you', 'guys', 'a', 'deal', ':', 'you', 'shut', 'it', 'and', 'it', 'greatly', 'please', 'me', 'to', 'never', 'mention', 'it', 'dont', 'suppose', 'you', 'will', 'ever', 'will', 'you', 'lol']"
6255,sarc,"['killed', 'thousands', 'failed', 'athletes', 'must', 'missed', 'news']"
6256,sarc,"['yea', 'man', 'canada', 'gods', 'sights', 'right', '5', 'years', 'denmark', 'is', 'totally', 'fked', '21', 'years', 'god', 'is', 'pssed']"
6257,sarc,"['really', 'thats', '``', 'saved', ""''"", 'prefer', 'go', 'titanic']"
6258,sarc,"['jealous', 'wont', 'let', 'you', 'institution', 'gansao', 'gets', 'run', 'the', 'place']"
6259,sarc,"['go', 'emoticonxrolleyes', 'another', 'bible', 'thumping', 'straight', 'individual', 'formal', 'training', 'subject', 'matter', 'professing', 'expert', 'homosexuals', 'feel', 'get', 'life']"
6260,sarc,"['quickdraw', 'ethmi', 'outdraws', 'baddie', 'shoots', 'hopefully', 'quaint', 'fantasy', 'given', 'admission', 'philandering']"
6261,sarc,"['90', 'percent', 'forum', 'left', 'wing', 'of', 'work', 'liberals', 'is', 'surprise', 'polls', 'dont', 'go', 'conservative', 'way']"
6262,sarc,"['knew', 'wonder', 'i', 'could', 'passed', 'philosophy', 'tests', 'based', 'philosophy', 'i', 'absorbed']"
6263,sarc,"['seems', 'attempt', 'spreading', 'intellectual', 'capacity', 'failed', 'answer', 'my', 'question', 'to']"
6264,sarc,"['classic', 'post', 'easyrider', 'one', 'assinine', 'attempts', 'intelligent', 'design']"
6265,sarc,"['death', 'might', 'bother', 'afterlife', 'going', 'real', 'killer']"
6266,sarc,"['archie', 'way', 'possibly', 'come', 'conclusion', 'literally', 'ignoring', 'everything', 'the', 'author', 'says', 'every', 'accepted', 'definition', 'the', 'words', 'socialism', 'statism', 'capitalism', 'fascism', 'nazism', 'ignore', 'everything', 'the', 'author', 'says', 'and', 'make', 'definitions', 'words', 'still', 'work', 'the', 'argument', 'is', 'still', 'illogical', 'and', 'you', 'look', 'like', 'dishonest', 'fool', 'making', 'it', 'face', 'it', 'you', 'got', 'pwned', 'you', 'really', 'not', 'bright', 'enough', 'to', 'recognize', 'that']"
6267,sarc,"['bible', 'done', 'you', 'great', 'disservice', 'has', 'turned', 'you', 'brain', 'poop', 'you', 'grow', 'hell', 'put', 'aside', 'idiotic', 'book', 'fairytales']"
6268,sarc,"['denial', 'serving', 'well', 'trebor', 'also', 'try', 'learn', 'to', 'something', 'dedicated', 'kibbitzer', 'a', 'change']"
6269,sarc,"['buy', 'stock', 'failing', 'banks', 'great', 'investment', 'tell', 'the', 'money', 'come']"
6270,sarc,"['kid', 'you', 'live', 'whatever', 'lifestyle', 'you', 'want', 'irrespective', 'whether', 'bible', 'forbids', 'the', 'world', 'sacrilege', 'oyster']"
6271,sarc,"['faith', 'argument', 'incredulity', 'find', 'impossible', 'please', 'state', 'exactly', 'part', 'impossible', 'maybe', 'actual', 'scientist', 'could', 'take', 'major', 'molecular', 'biology', 'even', 'full', 'degree', ';', 'not', 'like', 'going', 'anything', 'original']"
6272,sarc,"['probably', 'bunny', 'suit', 'was', 'supposed', 'wear', 'guess', 'he', 'changed', 'mind', 'decided', 'to', 'wear', 'suit']"
6273,sarc,"['whats', 'matter', 'cant', 'anybody', 'kc', 'afford', '2', 'cars', 'emoticonxwow']"
6274,sarc,"['wow', 'republicans', 'would', 'never', 'anything', 'like', 'would', 'theythey', 'would', 'never', 'impeach', 'president', 'a', 'bj', 'now', 'would']"
6275,sarc,"['yeah', 'slaves', 'dont', 'know', 'biblical', 'place', 'their', 'masters', 'women', 'who', 'dont', 'submit', 'men']"
6276,sarc,"['lot', 'screwball', 'theories', 'you', 'taking', 'hell', 'you', 'you', 'die']"
6277,sarc,"['okay', 'need', '10', 'laws', 'must', 'without', 'doubt', '10', 'important', 'rules', 'possible', 'would', 'serve', 'mankind', 'throughout', 'history', 'coveting', 'neighbors', 'oxen', 'made', 'the', 'list', 'not', 'creating', 'any', 'graven', 'images', 'important', 'not', 'enslaving', 'people', 'that', 'didnt', 'even', 'make', 'the', 'list', 'if', '10', 'things', 'that', 'god', 'intended', 'impart', 'mankind', 'to', 'question', 'mental', 'competance']"
